,Genus,Species,Subspecies,Txid,GT,Min,Max,GR,Source
11458,Xanthomonas,sp.,None,1736270,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132048/
11459,Xanthomonas,campestris,None,None,25,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137146/
11460,Dermacoccus,nishinomiyaensis,None,1274,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3922/
11461,Dermacoccus,sp.,None,322601,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3923/
11462,Dermacoccus,abyssi,None,322596,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3924/
11463,Dermacoccus,barathri,None,322601,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3925/
11464,Dermacoccus,profundi,None,322602,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3926/
11465,Dermacoccus,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/103243/
11466,Dermacoccus,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/103244/
11467,Dermacoccus,nishinomiyaensis,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/103245/
11468,Dermacoccus,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131112/
11469,Dermacoccus,nishinomiyaensis,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/136592/
11470,Beggiatoa,alba,None,1022,25-30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17076/
11471,Beggiatoa,leptomitoformis,None,288004,8.0-35.0,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/133124/
11472,Beggiatoa,leptomitoformis,None,None,25,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139812/
11473,Grimontia,hollisae,None,673,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17219/
11474,Desulfotalea,arctica,None,84979,8,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/4029/
11475,Desulfotalea,psychrophila,None,None,8,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/4030/
11476,Azorhizobium,caulinodans,None,438753,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17440/
11477,Azorhizobium,doebereinerae,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17441/
11478,Azorhizobium,oxalatiphilum,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/24668/
11479,Streptococcus,acidominimus,None,1326,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14711/
11480,Streptococcus,agalactiae,None,888745,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14712/
11481,Streptococcus,agalactiae,None,1311,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14713/
11482,Streptococcus,agalactiae,None,1311,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14714/
11483,Streptococcus,alactolyticus,None,29389,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14715/
11484,Streptococcus,alactolyticus,None,29389,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14716/
11485,Streptococcus,anginosus,anginosus,1000570,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14717/
11486,Streptococcus,gallolyticus,None,59310,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14718/
11487,Streptococcus,equinus,None,1210006,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14719/
11488,Streptococcus,canis,None,1329,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14720/
11489,Streptococcus,canis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14721/
11490,Streptococcus,constellatus,constellatus,76860,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14722/
11491,Streptococcus,criceti,None,1333,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14723/
11492,Streptococcus,equi,equi,1336,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14724/
11493,Streptococcus,equi,zooepidemicus,40041,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14725/
11494,Streptococcus,equinus,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14726/
11495,Streptococcus,equinus,None,525379,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14727/
11496,Streptococcus,ferus,None,1345,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14728/
11497,Streptococcus,ferus,None,1345,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14729/
11498,Streptococcus,hyointestinalis,None,1337,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14730/
11499,Streptococcus,iniae,None,1346,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14731/
11500,Streptococcus,intermedius,None,1338,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14732/
11501,Streptococcus,macacae,None,764298,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14733/
11502,Streptococcus,mitis,None,28037,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14734/
11503,Streptococcus,mutans,None,1309,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14735/
11504,Streptococcus,mutans,None,1309,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14736/
11505,Streptococcus,oralis,oralis,1303,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14737/
11506,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14738/
11507,Streptococcus,oralis,oralis,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14739/
11508,Streptococcus,oralis,oralis,1303,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14740/
11509,Streptococcus,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14742/
11510,Streptococcus,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14743/
11511,Streptococcus,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14744/
11512,Streptococcus,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14745/
11513,Streptococcus,pneumoniae,None,1313,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14747/
11514,Streptococcus,pneumoniae,None,1313,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14748/
11515,Streptococcus,pneumoniae,None,1313,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14749/
11516,Streptococcus,pneumoniae,None,1313,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14750/
11517,Streptococcus,pneumoniae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14751/
11518,Streptococcus,porcinus,None,1340,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14752/
11519,Streptococcus,pyogenes,None,342020,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14753/
11520,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14754/
11521,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14755/
11522,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14756/
11523,Streptococcus,pyogenes,None,1314,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14757/
11524,Streptococcus,pyogenes,None,1314,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14758/
11525,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14759/
11526,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14760/
11527,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14761/
11528,Streptococcus,pyogenes,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14762/
11529,Streptococcus,ratti,None,1341,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14763/
11530,Streptococcus,salivarius,salivarius,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14764/
11531,Streptococcus,salivarius,salivarius,1304,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14765/
11532,Streptococcus,sanguinis,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14766/
11533,Streptococcus,sanguinis,None,888807,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14767/
11534,Streptococcus,sobrinus,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14768/
11535,Streptococcus,sobrinus,None,1310,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14769/
11536,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14770/
11537,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14771/
11538,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14772/
11539,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14773/
11540,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14774/
11541,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14775/
11542,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14776/
11543,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14777/
11544,Streptococcus,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14778/
11545,Streptococcus,salivarius,thermophilus,1308,40,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14783/
11546,Streptococcus,salivarius,thermophilus,1308,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14784/
11547,Streptococcus,salivarius,thermophilus,1308,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14785/
11548,Streptococcus,salivarius,thermophilus,1308,45,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14786/
11549,Streptococcus,uberis,None,1349,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14787/
11550,Streptococcus,parauberis,None,873447,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14788/
11551,Streptococcus,parauberis,None,1348,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14789/
11552,Streptococcus,gordonii,None,1302,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14790/
11553,Streptococcus,gordonii,None,28037,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14791/
11554,Streptococcus,parasanguinis,None,760570,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14792/
11555,Streptococcus,downei,None,1317,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14793/
11556,Streptococcus,vestibularis,None,889206,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14794/
11557,Streptococcus,cristatus,None,889201,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14795/
11558,Streptococcus,suis,None,1307,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14796/
11559,Streptococcus,suis,None,1307,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14797/
11560,Streptococcus,suis,None,1307,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14798/
11561,Streptococcus,dysgalactiae,dysgalactiae,99822,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14799/
11562,Streptococcus,dysgalactiae,equisimilis,119602,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14800/
11563,Streptococcus,dysgalactiae,equisimilis,119602,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14801/
11564,Streptococcus,hyovaginalis,None,149015,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14802/
11565,Streptococcus,hyovaginalis,None,149015,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14803/
11566,Streptococcus,thoraltensis,None,55085,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14804/
11567,Streptococcus,thoraltensis,None,55085,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14805/
11568,Streptococcus,infantis,None,889204,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14806/
11569,Streptococcus,peroris,None,888746,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14807/
11570,Streptococcus,gallolyticus,None,53354,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14808/
11571,Streptococcus,entericus,None,1123302,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14809/
11572,Streptococcus,sinensis,None,176090,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14810/
11573,Streptococcus,gallinaceus,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14811/
11574,Streptococcus,lutetiensis,None,150055,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14812/
11575,Streptococcus,gallolyticus,pasteurianus,197614,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14813/
11576,Streptococcus,didelphis,None,1123301,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14814/
11577,Streptococcus,orisratti,None,114652,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14815/
11578,Streptococcus,australis,None,888833,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/14816/
11579,Flavonifractor,plautii,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130911/
11580,Flavonifractor,plautii,None,292800,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130910/
11581,Flavonifractor,plautii,None,292800,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130909/
11582,Flavonifractor,plautii,None,411475,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/18081/
11583,Flavonifractor,plautii,None,649753,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/18082/
11584,Flavonifractor,sp.,None,None,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132462/
11585,Flavonifractor,sp.,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/132463/
11586,Flavonifractor,sp.,None,658087,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/140142/
11587,Ignicoccus,islandicus,None,940295,90,None,None,hyperthermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/4189/
11588,Ignicoccus,pacificus,None,940294,90,None,None,hyperthermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/4190/
11589,Ignicoccus,hospitalis,None,None,90,None,None,hyperthermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/4191/
11590,Carnobacterium,divergens,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2252/
11591,Carnobacterium,divergens,None,2748,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2253/
11592,Carnobacterium,divergens,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2254/
11593,Carnobacterium,gallinarum,None,2749,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2255/
11594,Carnobacterium,mobile,None,2750,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2256/
11595,Carnobacterium,mobile,None,2750,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2257/
11596,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2258/
11597,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2259/
11598,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2260/
11599,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2261/
11600,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2262/
11601,Carnobacterium,maltaromaticum,None,2751,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2263/
11602,Carnobacterium,funditum,None,2752,20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2264/
11603,Carnobacterium,funditum,None,None,20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2265/
11604,Carnobacterium,alterfunditum,None,28230,20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2266/
11605,Carnobacterium,alterfunditum,None,None,20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2267/
11606,Carnobacterium,inhibens,inhibens,147709,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2268/
11607,Carnobacterium,viridans,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2269/
11608,Carnobacterium,pleistocenium,None,1449343,23,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2270/
11609,Carnobacterium,jeotgali,None,1449340,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2271/
11610,Carnobacterium,inhibens,gilichinskyi,1266845,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23825/
11611,Carnobacterium,iners,None,1073423,10,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23826/
11612,Carnobacterium,maltaromaticum,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135499/
11613,Carnobacterium,maltaromaticum,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135852/
11614,Carnobacterium,maltaromaticum,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135957/
11615,Carnobacterium,maltaromaticum,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/135968/
11616,Carnobacterium,gallinarum,None,None,22,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/137103/
11617,Carnobacterium,divergens,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/138628/
11618,Carnobacterium,maltaromaticum,None,None,30,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/139146/
11619,Hahella,ganghwensis,None,1121935,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/5851/
11620,Allohahella,antarctica,None,437503,03-25,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/134310/
11621,Thiobacimonas,profunda,None,1229727,None,None,None,None,https://bacdive.dsmz.de/api/bacdive/bacdive_id/131328/
11622,Rhodoferax,fermentans,None,28066,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2989/
11623,Rhodoferax,fermentans,None,None,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2990/
11624,Rhodoferax,fermentans,None,28066,28,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/2991/
11625,Rhodoferax,ferrireducens,None,338969,25,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/3028/
11626,Rhodoferax,antarcticus,None,None,15-20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23871/
11627,Rhodoferax,saidenbachensis,None,614083,20,None,None,psychrophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23872/
11628,Methanothermobacter,thermautotrophicus,None,187420,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6882/
11629,Methanothermobacter,thermautotrophicus,None,None,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6883/
11630,Methanothermobacter,thermautotrophicus,None,None,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6884/
11631,Methanothermobacter,thermautotrophicus,None,145262,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6885/
11632,Methanothermobacter,thermautotrophicus,None,None,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6886/
11633,Methanothermobacter,thermautotrophicus,None,None,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6887/
11634,Methanothermobacter,thermautotrophicus,None,None,55,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6888/
11635,Methanothermobacter,thermautotrophicus,None,None,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6889/
11636,Methanothermobacter,thermautotrophicus,None,None,60-65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6890/
11637,Methanothermobacter,thermautotrophicus,None,None,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6891/
11638,Methanothermobacter,thermautotrophicus,None,None,55,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6892/
11639,Methanothermobacter,thermautotrophicus,None,None,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6893/
11640,Methanothermobacter,wolfeii,None,145261,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6894/
11641,Methanothermobacter,thermophilus,None,49341,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6895/
11642,Methanothermobacter,defluvii,None,49339,60,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6896/
11643,Methanothermobacter,thermoflexus,None,49340,55,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6897/
11644,Methanothermobacter,marburgensis,None,79929,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6898/
11645,Methanothermobacter,crinale,None,1045764,65,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/6899/
11646,Methanothermobacter,tenebrarum,None,None,70,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/23082/
11647,Methanothermobacter,sp.,None,866790,55,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/130393/
11648,Methanocella,paludicola,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17667/
11649,Methanocella,arvoryzae,None,351160,45,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17668/
11650,Methanocella,conradii,None,1041930,50,None,None,thermophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/17669/
11651,Prevotella,bivia,None,868129,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12525/
11652,Prevotella,buccae,None,873513,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12526/
11653,Prevotella,buccae,None,None,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12527/
11654,Prevotella,buccalis,None,679190,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12528/
11655,Prevotella,denticola,None,1122982,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12529/
11656,Prevotella,disiens,None,28130,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12530/
11657,Prevotella,intermedia,None,1122984,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12531/
11658,Prevotella,oralis,None,873533,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12532/
11659,Prevotella,melaninogenica,None,553174,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12534/
11660,Prevotella,albensis,None,1122978,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12535/
11661,Prevotella,bryantii,None,752555,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12536/
11662,Prevotella,nigrescens,None,997352,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12537/
11663,Prevotella,salivae,None,888832,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12538/
11664,Prevotella,shahii,None,228603,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12539/
11665,Prevotella,multiformis,None,888743,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12540/
11666,Prevotella,baroniae,None,305719,35,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12541/
11667,Prevotella,marshii,None,862515,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12542/
11668,Prevotella,multisaccharivorax,None,688246,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12543/
11669,Prevotella,bergensis,None,585502,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12544/
11670,Prevotella,oryzae,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12545/
11671,Prevotella,oryzae,None,None,30,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12546/
11672,Prevotella,copri,None,537011,37,None,None,mesophilic,https://bacdive.dsmz.de/api/bacdive/bacdive_id/12547/
